analysis,bias_FLR,bias_MMR,created_at,dataset,dataset_display,direct_threshold,direct_threshold_sigmoid_equivalent,fraction,inner_FLR,inner_MMR,inner_correct,inner_declared,inner_false_links,inner_legacy_psi,inner_missing_matches,inner_n_true_records,inner_test_size,inner_train_draw_size,inner_train_unique_size,inner_unmatched_abstentions,legacy_analysis22_threshold,model_path,n_fit_pairs,n_train_pairs_total,n_validation_pairs,outer_holdout_size,outer_labelled_size,prediction_path,role,scheme,score_path,seed,source_analysis18_direct_cell,source_analysis22_cell,source_analysis22_prediction,target_FLR,target_MMR,target_legacy_psi,training_performed,validation_f1
analysis22_section332_bias_direct,0.018440052077168922,0.0051996829231465425,2026-09-25 10:19:42,DBLP,DBLP-Scholar,0.1,0.52497918747894,0.7,0.026890756302521024,0.02195945945945943,579,595,16,0.008445945945945946,5,592,641,1190,1190,41,0.8000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/DBLP/f_0p70/seed_51,42938,53673,10735,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed51_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed51.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed51_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed51_SRSWOR_65_35.csv,0.008450704225352101,0.016759776536312887,0.0111731843575419,False,0.9380530973451328
analysis22_section332_bias_direct,0.015591292203086193,0.002003282383541749,2026-09-25 10:17:49,DBLP,DBLP-Scholar,0.1,0.52497918747894,0.7,0.030721966205837226,0.01713395638629278,631,651,20,0.006230529595015576,4,642,698,1831,1133,43,0.5000000000000001,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_42,65415,81769,16354,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed42_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed42.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed42_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed42_bootstrap_OOB.csv,0.015130674002751032,0.015130674002751032,0.011004126547455296,False,0.9717682020802377
analysis22_section332_bias_direct,-0.008828681430989693,-0.00017714912549660067,2026-09-25 10:18:02,DBLP,DBLP-Scholar,0.6500000000000001,0.6570104626734988,0.7,0.01317957166392092,0.016420361247947435,599,607,8,0.013136288998357963,8,609,674,1831,1157,59,0.30000000000000004,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_43,66385,82982,16597,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed43_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed43.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed43_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed43_bootstrap_OOB.csv,0.022008253094910613,0.016597510373444035,0.008298755186721992,False,0.9764705882352941
analysis22_section332_bias_direct,0.009192653803556827,0.006921691678035469,2026-09-25 10:18:16,DBLP,DBLP-Scholar,0.6500000000000001,0.6570104626734988,0.7,0.0160513643659711,0.019199999999999995,613,623,10,0.0128,8,625,675,1831,1156,44,0.8000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_44,65023,81279,16256,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed44_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed44.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed44_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed44_bootstrap_OOB.csv,0.006858710562414272,0.012278308321964526,0.009549795361527967,False,0.9676470588235294
analysis22_section332_bias_direct,0.01405122615803811,0.012539896635995751,2026-09-25 10:18:29,DBLP,DBLP-Scholar,0.1,0.52497918747894,0.7,0.030399999999999983,0.01941747572815533,606,625,19,0.003236245954692557,2,618,667,1831,1164,40,0.9000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_45,65763,82204,16441,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed45_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed45.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed45_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed45_bootstrap_OOB.csv,0.016348773841961872,0.00687757909215958,0.002751031636863824,False,0.9661266568483063
analysis22_section332_bias_direct,0.013461538461538525,0.014487517612630452,2026-09-25 10:18:42,DBLP,DBLP-Scholar,0.45000000000000007,0.610639233949222,0.7,0.028846153846153855,0.025723472668810254,606,624,18,0.011254019292604502,7,622,669,1831,1162,38,0.1,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_46,65941,82427,16486,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed46_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed46.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed46_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed46_bootstrap_OOB.csv,0.01538461538461533,0.011235955056179803,0.009831460674157303,False,0.9497041420118343
analysis22_section332_bias_direct,0.004349816849816834,-0.003316518430019011,2026-09-25 10:18:55,DBLP,DBLP-Scholar,0.1,0.52497918747894,0.7,0.02083333333333337,0.014516129032258074,611,624,13,0.008064516129032258,5,620,667,1831,1164,38,0.8000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_47,65080,81350,16270,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed47_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed47.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed47_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed47_bootstrap_OOB.csv,0.016483516483516536,0.017832647462277085,0.010973936899862825,False,0.9453471196454948
analysis22_section332_bias_direct,0.010558001617395951,-0.0031017369727047717,2026-09-25 10:19:09,DBLP,DBLP-Scholar,0.1,0.52497918747894,0.7,0.016129032258064502,0.016129032258064502,610,620,10,0.01129032258064516,7,620,671,1831,1160,44,0.5000000000000001,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_48,65174,81468,16294,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed48_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed48.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed48_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed48_bootstrap_OOB.csv,0.005571030640668551,0.019230769230769273,0.01510989010989011,False,0.9610778443113772
analysis22_section332_bias_direct,0.017565218965548524,0.013600641539695313,2026-09-25 10:19:22,DBLP,DBLP-Scholar,0.8500000000000002,0.700567142473973,0.7,0.03130148270181221,0.023255813953488413,588,607,19,0.009966777408637873,6,602,655,1831,1176,42,0.9000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_49,65803,82254,16451,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed49_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed49.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed49_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed49_bootstrap_OOB.csv,0.013736263736263687,0.0096551724137931,0.005517241379310344,False,0.9662261380323054
analysis22_section332_bias_direct,-0.003189781547589976,-0.013120994294913757,2026-09-25 10:19:36,DBLP,DBLP-Scholar,0.6000000000000002,0.6456563062257955,0.7,0.021775544388609736,0.011844331641285955,584,597,13,0.008460236886632826,5,591,642,1831,1189,40,0.8500000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_50,65628,82035,16407,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed50_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed50.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed50_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed50_bootstrap_OOB.csv,0.02496532593619971,0.02496532593619971,0.009708737864077669,False,0.9666182873730044
analysis22_section332_bias_direct,0.028057232282584388,-0.002149386925923258,2026-09-25 10:19:50,DBLP,DBLP-Scholar,0.1,0.52497918747894,0.7,0.03650793650793649,0.01461038961038963,607,630,23,0.0016233766233766235,1,616,674,1831,1157,43,0.9000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p70/seed_51,66466,83083,16617,785,1831,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p70_seed51_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p70_seed51.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p70_seed51_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p70_seed51_bootstrap_OOB.csv,0.008450704225352101,0.016759776536312887,0.0111731843575419,False,0.9654178674351584
analysis22_section332_bias_direct,-0.008659093440249399,0.02023833444102696,2026-09-25 10:19:56,DBLP,DBLP-Scholar,0.1,0.52497918747894,0.8,0.013698630136986356,0.028485757121439303,648,657,9,0.019490254872563718,13,667,733,1359,1359,63,0.40000000000000013,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/DBLP/f_0p80/seed_42,49026,61283,12257,524,2092,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_DBLP_f0p80_seed42_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_DBLP_f0p80_seed42.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_DBLP_f0p80_seed42_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p80_seed42_SRSWOR_65_35.csv,0.022357723577235755,0.008247422680412342,0.008247422680412371,False,0.9246031746031746
