FLR,MMR,analysis,correct,dataset,declared,false_links,fraction,legacy_psi,missing_matches,model_path,n_fit_pairs,n_holdout,n_labelled_a,n_train_pairs_total,n_true_records,n_validation_pairs,prediction_path,score_path,seed,source_cell_path,source_prediction_path,threshold,threshold_sigmoid_equivalent,training_performed,validation_f1
0.015130674002751032,0.015130674002751032,analysis18_section7_direct,716,DBLP,727,11,0.7,0.011004126547455296,8,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_42,65647,785,1831,82059,727,16412,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed42.csv,CrossEncoder.predict,42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed42.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed42.csv,0.1,0.52497918747894,False,0.9388971684053651
0.022008253094910613,0.016597510373444035,analysis18_section7_direct,711,DBLP,727,16,0.7,0.008298755186721992,6,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_43,65802,785,1831,82253,723,16451,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed43.csv,CrossEncoder.predict,43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed43.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed43.csv,0.25000000000000006,0.5621765008857981,False,0.9397944199706314
0.006858710562414272,0.012278308321964526,analysis18_section7_direct,724,DBLP,729,5,0.7,0.009549795361527967,7,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_44,65394,785,1831,81743,733,16349,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed44.csv,CrossEncoder.predict,44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed44.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed44.csv,0.7500000000000002,0.6791786991753931,False,0.930576070901034
0.016348773841961872,0.00687757909215958,analysis18_section7_direct,722,DBLP,734,12,0.7,0.002751031636863824,2,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_45,65636,785,1831,82046,727,16410,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed45.csv,CrossEncoder.predict,45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed45.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed45.csv,0.6000000000000002,0.6456563062257955,False,0.9119318181818182
0.01538461538461533,0.011235955056179803,analysis18_section7_direct,704,DBLP,715,11,0.7,0.009831460674157303,7,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_46,66243,785,1831,82804,712,16561,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed46.csv,CrossEncoder.predict,46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed46.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed46.csv,0.8500000000000002,0.700567142473973,False,0.9195402298850575
0.016483516483516536,0.017832647462277085,analysis18_section7_direct,716,DBLP,728,12,0.7,0.010973936899862825,8,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_47,65510,785,1831,81888,729,16378,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed47.csv,CrossEncoder.predict,47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed47.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed47.csv,0.1,0.52497918747894,False,0.9352941176470588
0.005571030640668551,0.019230769230769273,analysis18_section7_direct,714,DBLP,718,4,0.7,0.01510989010989011,11,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_48,65550,785,1831,81938,728,16388,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed48.csv,CrossEncoder.predict,48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed48.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed48.csv,0.8000000000000002,0.6899744811276125,False,0.9420505200594353
0.013736263736263687,0.0096551724137931,analysis18_section7_direct,718,DBLP,728,10,0.7,0.005517241379310344,4,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_49,65709,785,1831,82137,725,16428,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed49.csv,CrossEncoder.predict,49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed49.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed49.csv,0.5000000000000001,0.6224593312018547,False,0.930780559646539
0.02496532593619971,0.02496532593619971,analysis18_section7_direct,703,DBLP,721,18,0.7,0.009708737864077669,7,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_50,65845,785,1831,82307,721,16462,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed50.csv,CrossEncoder.predict,50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed50.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed50.csv,0.30000000000000004,0.574442516811659,False,0.9325513196480938
0.008450704225352101,0.016759776536312887,analysis18_section7_direct,704,DBLP,710,6,0.7,0.0111731843575419,8,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis18_section7/cross_encoder/DBLP/f_0p70/seed_51,66066,785,1831,82583,716,16517,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/predictions/direct_DBLP_f0p70_seed51.csv,CrossEncoder.predict,51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/cells/fraction_DBLP_f0p70_seed51.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7/predictions/fraction_DBLP_f0p70_seed51.csv,0.45000000000000007,0.610639233949222,False,0.9374090247452693
